,movieId,title,genres
605,760,Stalingrad,Drama|War
606,761,The Phantom,Action|Adventure
607,762,Striptease,Comedy|Crime
608,764,Heavy,Drama|Romance
609,765,Jack,Comedy|Drama
610,766,I Shot Andy Warhol,Drama
611,773,Touki Bouki,Drama
612,775,Spirits of the Dead,Horror|Mystery
613,778,Trainspotting,Comedy|Crime|Drama
614,779,'Til There Was You,Drama|Romance
615,780,Independence Day (a.k.a. ID4),Action|Adventure|Sci-Fi|Thriller
616,781,Stealing Beauty,Drama
617,782,The Fan,Drama|Thriller
618,783,The Hunchback of Notre Dame,Animation|Children|Drama|Musical|Romance
619,784,The Cable Guy,Comedy|Thriller
620,785,Kingpin,Comedy
621,786,Eraser,Action|Drama|Thriller
622,788,The Nutty Professor,Comedy|Fantasy|Romance|Sci-Fi
623,790,"Unforgettable Summer, An (Un été inoubliable)",Drama
624,791,"The Last Klezmer: Leopold Kozlowski, His Life and Music",Documentary
625,795,Somebody to Love,Drama
626,798,Daylight,Action|Adventure|Drama|Thriller
627,799,The Frighteners,Comedy|Horror|Thriller
628,800,Lone Star,Drama|Mystery|Western
629,801,Harriet the Spy,Children|Comedy
630,802,Phenomenon,Drama|Romance
631,803,Walking and Talking,Comedy|Drama|Romance
632,804,She's the One,Comedy|Romance
633,805,A Time to Kill,Drama|Thriller
634,806,American Buffalo,Crime|Drama
635,808,Alaska,Adventure|Children
636,809,Fled,Action|Adventure
637,810,Kazaam,Children|Comedy|Fantasy
638,813,Larger Than Life,Comedy
639,818,A Very Brady Sequel,Comedy
640,823,The Collector (La collectionneuse),Drama
641,824,Kaspar Hauser,Drama|Mystery
642,828,The Adventures of Pinocchio,Adventure|Children
643,829,Joe's Apartment,Comedy|Fantasy|Musical
644,830,The First Wives Club,Comedy
645,832,Ransom,Crime|Thriller
646,833,High School High,Comedy
647,835,Foxfire,Drama
648,836,Chain Reaction,Action|Adventure|Thriller
649,837,Matilda,Children|Comedy|Fantasy
650,838,Emma,Comedy|Drama|Romance
651,839,The Crow: City of Angels,Action|Thriller
652,840,House Arrest,Children|Comedy
653,841,"Eyes Without a Face (Yeux sans visage, Les)",Horror
654,842,Tales from the Crypt Presents: Bordello of Blood,Comedy|Horror
655,848,The Spitfire Grill,Drama
656,849,Escape from L.A.,Action|Adventure|Sci-Fi|Thriller
657,851,Basquiat,Drama
658,852,Tin Cup,Comedy|Drama|Romance
659,858,The Godfather,Crime|Drama
660,861,Supercop (Police Story 3: Supercop) (Jing cha gu shi III: Chao ji jing cha),Action|Comedy|Crime|Thriller
661,866,Bound,Crime|Drama|Romance|Thriller
662,867,Carpool,Comedy|Crime
663,869,Kansas City,Crime|Drama|Musical|Thriller
664,870,Gone Fishin',Comedy
665,875,Nothing to Lose,Action|Crime|Drama
666,876,Supercop 2 (Project S) (Chao ji ji hua),Action|Comedy|Crime|Thriller
667,879,The Relic,Horror|Thriller
668,880,The Island of Dr. Moreau,Sci-Fi|Thriller
669,881,First Kid,Children|Comedy
670,882,The Trigger Effect,Drama|Thriller
671,885,Bogus,Children|Drama|Fantasy
672,886,Bulletproof,Action|Comedy|Crime
673,888,Land Before Time III: The Time of the Great Giving,Adventure|Animation|Children|Musical
674,889,1-900 (06),Drama|Romance
675,891,Halloween: The Curse of Michael Myers (Halloween 6: The Curse of Michael Myers),Horror|Thriller
676,892,Twelfth Night,Comedy|Drama|Romance
677,893,Mother Night,Drama
678,896,Wild Reeds (Les roseaux sauvages),Drama
679,897,For Whom the Bell Tolls,Adventure|Drama|Romance|War
680,898,The Philadelphia Story,Comedy|Drama|Romance
681,899,Singin' in the Rain,Comedy|Musical|Romance
682,900,"American in Paris, An",Musical|Romance
683,901,Funny Face,Comedy|Musical
684,902,Breakfast at Tiffany's,Drama|Romance
685,903,Vertigo,Drama|Mystery|Romance|Thriller
686,904,Rear Window,Mystery|Thriller
687,905,It Happened One Night,Comedy|Romance
688,906,Gaslight,Drama|Thriller
689,907,The Gay Divorcee,Comedy|Musical|Romance
690,908,North by Northwest,Action|Adventure|Mystery|Romance|Thriller
691,909,The Apartment,Comedy|Drama|Romance
692,910,Some Like It Hot,Comedy|Crime
693,911,Charade,Comedy|Crime|Mystery|Romance|Thriller
694,912,Casablanca,Drama|Romance
695,913,The Maltese Falcon,Film-Noir|Mystery
696,914,My Fair Lady,Comedy|Drama|Musical|Romance
697,915,Sabrina,Comedy|Romance
698,916,Roman Holiday,Comedy|Drama|Romance
699,917,The Little Princess,Children|Drama
700,918,Meet Me in St. Louis,Musical
701,919,The Wizard of Oz,Adventure|Children|Fantasy|Musical
702,920,Gone with the Wind,Drama|Romance|War
703,921,My Favorite Year,Comedy
704,922,Sunset Blvd. (a.k.a. Sunset Boulevard),Drama|Film-Noir|Romance
705,923,Citizen Kane,Drama|Mystery
706,924,2001: A Space Odyssey,Adventure|Drama|Sci-Fi
707,926,All About Eve,Drama
708,927,The Women,Comedy
709,928,Rebecca,Drama|Mystery|Romance|Thriller
710,929,Foreign Correspondent,Drama|Film-Noir|Mystery|Thriller
711,930,Notorious,Film-Noir|Romance|Thriller
712,931,Spellbound,Mystery|Romance|Thriller
713,932,"Affair to Remember, An",Drama|Romance
714,933,To Catch a Thief,Crime|Mystery|Romance|Thriller
715,934,Father of the Bride,Comedy
716,935,The Band Wagon,Comedy|Musical
717,936,Ninotchka,Comedy|Romance
718,937,Love in the Afternoon,Comedy|Romance
719,938,Gigi,Musical
720,940,The Adventures of Robin Hood,Action|Adventure|Romance
721,941,The Mark of Zorro,Adventure
722,942,Laura,Crime|Film-Noir|Mystery
723,943,The Ghost and Mrs. Muir,Drama|Fantasy|Romance
724,944,Lost Horizon,Drama
725,945,Top Hat,Comedy|Musical|Romance
726,946,To Be or Not to Be,Comedy|Drama|War
727,947,My Man Godfrey,Comedy|Romance
728,948,Giant,Drama|Romance|Western
729,949,East of Eden,Drama
730,950,The Thin Man,Comedy|Crime
731,951,His Girl Friday,Comedy|Romance
732,952,Around the World in 80 Days,Adventure|Comedy
733,953,It's a Wonderful Life,Children|Drama|Fantasy|Romance
734,954,Mr. Smith Goes to Washington,Drama
735,955,Bringing Up Baby,Comedy|Romance
736,956,Penny Serenade,Drama|Romance
737,959,Of Human Bondage,Drama
738,961,Little Lord Fauntleroy,Drama
739,963,The Inspector General,Musical
740,965,The 39 Steps,Drama|Mystery|Thriller
741,968,Night of the Living Dead,Horror|Sci-Fi|Thriller
742,969,The African Queen,Adventure|Comedy|Romance|War
743,970,Beat the Devil,Adventure|Comedy|Crime|Drama|Romance
744,971,Cat on a Hot Tin Roof,Drama
745,973,Meet John Doe,Comedy|Drama
746,976,A Farewell to Arms,Romance|War
747,979,Nothing Personal,Drama|War
748,981,Dangerous Ground,Drama
749,982,Picnic,Drama
750,984,The Pompatus of Love,Comedy|Drama
751,986,Fly Away Home,Adventure|Children
752,987,Bliss,Drama|Romance
753,988,Grace of My Heart,Comedy|Drama
754,990,Maximum Risk,Action|Adventure|Thriller
755,991,Michael Collins,Drama
756,993,Infinity,Drama
757,994,Big Night,Comedy|Drama
758,996,Last Man Standing,Action|Crime|Drama|Thriller
759,998,Set It Off,Action|Crime
760,999,2 Days in the Valley,Crime|Film-Noir
761,1003,Extreme Measures,Drama|Thriller
762,1004,The Glimmer Man,Action|Thriller
763,1005,D3: The Mighty Ducks,Children|Comedy
764,1006,The Chamber,Drama
765,1007,The Apple Dumpling Gang,Children|Comedy|Western
766,1008,"Davy Crockett, King of the Wild Frontier",Adventure|Western
767,1009,Escape to Witch Mountain,Adventure|Children|Fantasy
768,1010,The Love Bug,Children|Comedy
769,1011,Herbie Rides Again,Children|Comedy|Fantasy|Romance
770,1012,Old Yeller,Children|Drama
771,1013,The Parent Trap,Children|Comedy|Romance
772,1014,Pollyanna,Children|Comedy|Drama
773,1015,Homeward Bound: The Incredible Journey,Adventure|Children|Drama
774,1016,The Shaggy Dog,Children|Comedy
775,1017,Swiss Family Robinson,Adventure|Children
776,1018,That Darn Cat!,Children|Comedy|Mystery
777,1019,"20,000 Leagues Under the Sea",Adventure|Drama|Sci-Fi
778,1020,Cool Runnings,Comedy
779,1021,Angels in the Outfield,Children|Comedy
780,1022,Cinderella,Animation|Children|Fantasy|Musical|Romance
781,1023,Winnie the Pooh and the Blustery Day,Animation|Children|Musical
782,1024,The Three Caballeros,Animation|Children|Musical
783,1025,The Sword in the Stone,Animation|Children|Fantasy|Musical
784,1027,Robin Hood: Prince of Thieves,Adventure|Drama
785,1028,Mary Poppins,Children|Comedy|Fantasy|Musical
786,1029,Dumbo,Animation|Children|Drama|Musical
787,1030,Pete's Dragon,Adventure|Animation|Children|Musical
788,1031,Bedknobs and Broomsticks,Adventure|Children|Musical
789,1032,Alice in Wonderland,Adventure|Animation|Children|Fantasy|Musical
790,1033,The Fox and the Hound,Animation|Children|Drama
791,1034,Freeway,Comedy|Crime|Drama|Thriller
792,1035,The Sound of Music,Musical|Romance
793,1036,Die Hard,Action|Crime|Thriller
794,1037,The Lawnmower Man,Action|Horror|Sci-Fi|Thriller
795,1040,The Secret Agent,Drama
796,1041,Secrets & Lies,Drama
797,1042,That Thing You Do!,Comedy|Drama
798,1043,To Gillian on Her 37th Birthday,Drama|Romance
799,1046,Beautiful Thing,Drama|Romance
800,1047,The Long Kiss Goodnight,Action|Drama|Thriller
801,1049,The Ghost and the Darkness,Action|Adventure
802,1050,Looking for Richard,Documentary|Drama
803,1051,Trees Lounge,Drama
804,1053,Normal Life,Crime|Drama|Romance
805,1054,Get on the Bus,Drama
806,1055,Shadow Conspiracy,Thriller
807,1056,Jude,Drama
808,1057,Everyone Says I Love You,Comedy|Musical|Romance
809,1059,William Shakespeare's Romeo + Juliet,Drama|Romance
810,1060,Swingers,Comedy|Drama
811,1061,Sleepers,Thriller
812,1064,Aladdin and the King of Thieves,Animation|Children|Comedy|Fantasy|Musical|Romance
813,1066,Shall We Dance,Comedy|Musical|Romance
814,1068,Crossfire,Crime|Film-Noir
815,1073,Willy Wonka & the Chocolate Factory,Children|Comedy|Fantasy|Musical
816,1076,The Innocents,Drama|Horror|Thriller
817,1077,Sleeper,Comedy|Sci-Fi
818,1078,Bananas,Comedy|War
819,1079,A Fish Called Wanda,Comedy|Crime
820,1080,Monty Python's Life of Brian,Comedy
821,1081,Victor/Victoria,Comedy|Musical|Romance
822,1082,The Candidate,Drama
823,1083,The Great Race,Comedy|Musical
824,1084,Bonnie and Clyde,Crime|Drama
825,1085,The Old Man and the Sea,Adventure|Drama
826,1086,Dial M for Murder,Crime|Mystery|Thriller
827,1088,Dirty Dancing,Drama|Musical|Romance
828,1089,Reservoir Dogs,Crime|Mystery|Thriller
829,1090,Platoon,Drama|War
830,1091,Weekend at Bernie's,Comedy
831,1092,Basic Instinct,Crime|Mystery|Thriller
832,1093,The Doors,Drama
833,1094,The Crying Game,Drama|Romance|Thriller
834,1095,Glengarry Glen Ross,Drama
835,1096,Sophie's Choice,Drama
836,1097,E.T. the Extra-Terrestrial,Children|Drama|Sci-Fi
837,1099,A Christmas Carol,Children|Drama|Fantasy
838,1100,Days of Thunder,Action|Drama|Romance
839,1101,Top Gun,Action|Romance
840,1103,Rebel Without a Cause,Drama
841,1104,A Streetcar Named Desire,Drama
842,1105,Children of the Corn IV: The Gathering,Horror
843,1107,Loser,Comedy
844,1111,Microcosmos (Microcosmos: Le peuple de l'herbe),Documentary
845,1112,Palookaville,Action|Comedy|Drama
846,1114,The Funeral,Crime|Drama
847,1116,"A Single Girl (Fille seule, La)",Drama
848,1117,"The Eighth Day (Huitième jour, Le)",Drama
849,1119,Drunks,Drama
850,1120,The People vs. Larry Flynt,Comedy|Drama
851,1121,Glory Daze,Drama
852,1123,A Perfect Candidate,Documentary
853,1124,On Golden Pond,Drama
854,1125,The Return of the Pink Panther,Comedy|Crime
855,1126,Drop Dead Fred,Comedy|Fantasy
856,1127,The Abyss,Action|Adventure|Sci-Fi|Thriller
857,1128,The Fog,Horror
858,1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller
859,1130,The Howling,Horror|Mystery
860,1131,Jean de Florette,Drama|Mystery
861,1132,Manon of the Spring (Manon des sources),Drama
862,1135,Private Benjamin,Comedy
863,1136,Monty Python and the Holy Grail,Adventure|Comedy|Fantasy
864,1137,Hustler White,Romance
865,1140,Entertaining Angels: The Dorothy Day Story,Drama
866,1144,The Line King: The Al Hirschfeld Story,Documentary
867,1147,When We Were Kings,Documentary
868,1148,Wallace & Gromit: The Wrong Trousers,Animation|Children|Comedy|Crime
869,1150,"The Return of Martin Guerre (Retour de Martin Guerre, Le)",Drama
870,1151,Lesson Faust,Animation|Comedy|Drama|Fantasy
871,1156,"The Children Are Watching Us (Bambini ci guardano, I)",Drama
872,1161,"The Tin Drum (Blechtrommel, Die)",Drama|War
873,1162,The Ruling Class,Comedy|Drama
874,1163,Mina Tannenbaum,Drama
875,1167,Dear God,Comedy
876,1170,Best of the Best 3: No Turning Back,Action
877,1171,Bob Roberts,Comedy
878,1172,Cinema Paradiso (Nuovo cinema Paradiso),Drama
879,1173,The Cook the Thief His Wife & Her Lover,Comedy|Drama
880,1175,Delicatessen,Comedy|Drama|Romance
881,1176,"The Double Life of Veronique (Double Vie de Véronique, La)",Drama|Fantasy|Romance
882,1177,Enchanted April,Drama|Romance
883,1178,Paths of Glory,Drama|War
884,1179,The Grifters,Crime|Drama|Film-Noir
885,1180,Hear My Song,Comedy
886,1183,The English Patient,Drama|Romance|War
887,1184,Mediterraneo,Comedy|Drama
888,1185,My Left Foot,Drama
889,1186,"Sex, Lies, and Videotape",Drama
890,1187,Passion Fish,Drama
891,1188,Strictly Ballroom,Comedy|Romance
892,1189,The Thin Blue Line,Documentary
893,1190,Tie Me Up! Tie Me Down! (¡Átame!),Crime|Drama|Romance
894,1191,Madonna: Truth or Dare,Documentary|Musical
895,1192,Paris Is Burning,Documentary
896,1193,One Flew Over the Cuckoo's Nest,Drama
897,1194,Cheech and Chong's Up in Smoke,Comedy
898,1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Sci-Fi
899,1197,The Princess Bride,Action|Adventure|Comedy|Fantasy|Romance
900,1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark),Action|Adventure
901,1199,Brazil,Fantasy|Sci-Fi
902,1200,Aliens,Action|Adventure|Horror|Sci-Fi
903,1201,"The Good, the Bad and the Ugly (Buono, il brutto, il cattivo, Il)",Action|Adventure|Western
904,1202,Withnail & I,Comedy
905,1203,12 Angry Men,Drama
906,1204,Lawrence of Arabia,Adventure|Drama|War
907,1206,A Clockwork Orange,Crime|Drama|Sci-Fi|Thriller
908,1207,To Kill a Mockingbird,Drama
909,1208,Apocalypse Now,Action|Drama|War
910,1209,Once Upon a Time in the West (C'era una volta il West),Action|Drama|Western
911,1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Sci-Fi
912,1211,"Wings of Desire (Himmel über Berlin, Der)",Drama|Fantasy|Romance
913,1212,The Third Man,Film-Noir|Mystery|Thriller
914,1213,Goodfellas,Crime|Drama
915,1214,Alien,Horror|Sci-Fi
916,1215,Army of Darkness,Action|Adventure|Comedy|Fantasy|Horror
917,1216,"The Big Blue (Grand bleu, Le)",Adventure|Drama|Romance
918,1217,Ran,Drama|War
919,1218,The Killer (Die xue shuang xiong),Action|Crime|Drama|Thriller
920,1219,Psycho,Crime|Horror
921,1220,The Blues Brothers,Action|Comedy|Musical
922,1221,The Godfather: Part II,Crime|Drama
923,1222,Full Metal Jacket,Drama|War
924,1223,A Grand Day Out with Wallace and Gromit,Adventure|Animation|Children|Comedy|Sci-Fi
925,1224,Henry V,Action|Drama|Romance|War
926,1225,Amadeus,Drama
927,1226,The Quiet Man,Drama|Romance
928,1227,Once Upon a Time in America,Crime|Drama
929,1228,Raging Bull,Drama
930,1230,Annie Hall,Comedy|Romance
931,1231,The Right Stuff,Drama
932,1232,Stalker,Drama|Mystery|Sci-Fi
933,1233,"Boot, Das (Boat, The)",Action|Drama|War
934,1234,The Sting,Comedy|Crime
935,1235,Harold and Maude,Comedy|Drama|Romance
936,1236,Trust,Comedy|Drama|Romance
937,1237,"The Seventh Seal (Sjunde inseglet, Det)",Drama
938,1238,Local Hero,Comedy
939,1240,The Terminator,Action|Sci-Fi|Thriller
940,1241,Dead Alive (Braindead),Comedy|Fantasy|Horror
941,1242,Glory,Drama|War
942,1243,Rosencrantz and Guildenstern Are Dead,Comedy|Drama
943,1244,Manhattan,Comedy|Drama|Romance
944,1245,Miller's Crossing,Crime|Drama|Film-Noir|Thriller
945,1246,Dead Poets Society,Drama
946,1247,The Graduate,Comedy|Drama|Romance
947,1248,Touch of Evil,Crime|Film-Noir|Thriller
948,1249,"Femme Nikita, La (Nikita)",Action|Crime|Romance|Thriller
949,1250,The Bridge on the River Kwai,Adventure|Drama|War
950,1251,8 1/2 (8½),Drama|Fantasy
951,1252,Chinatown,Crime|Film-Noir|Mystery|Thriller
952,1253,The Day the Earth Stood Still,Drama|Sci-Fi|Thriller
953,1254,The Treasure of the Sierra Madre,Action|Adventure|Drama|Western
954,1255,Bad Taste,Comedy|Horror|Sci-Fi
955,1256,Duck Soup,Comedy|Musical|War
956,1257,Better Off Dead...,Comedy|Romance
957,1258,The Shining,Horror
958,1259,Stand by Me,Adventure|Drama
959,1260,M,Crime|Film-Noir|Thriller
960,1261,Evil Dead II (Dead by Dawn),Action|Comedy|Fantasy|Horror
961,1262,The Great Escape,Action|Adventure|Drama|War
962,1263,The Deer Hunter,Drama|War
963,1264,Diva,Action|Drama|Mystery|Romance|Thriller
964,1265,Groundhog Day,Comedy|Fantasy|Romance
965,1266,Unforgiven,Drama|Western
966,1267,The Manchurian Candidate,Crime|Thriller|War
967,1268,Pump Up the Volume,Comedy|Drama
968,1269,Arsenic and Old Lace,Comedy|Mystery|Thriller
969,1270,Back to the Future,Adventure|Comedy|Sci-Fi
970,1271,Fried Green Tomatoes,Comedy|Crime|Drama
971,1272,Patton,Drama|War
972,1273,Down by Law,Comedy|Drama|Film-Noir
973,1274,Akira,Action|Adventure|Animation|Sci-Fi
974,1275,Highlander,Action|Adventure|Fantasy
975,1276,Cool Hand Luke,Drama
976,1277,Cyrano de Bergerac,Comedy|Drama|Romance
977,1278,Young Frankenstein,Comedy|Fantasy
978,1279,Night on Earth,Comedy|Drama
979,1280,Raise the Red Lantern (Da hong deng long gao gao gua),Drama
980,1281,The Great Dictator,Comedy|Drama|War
981,1282,Fantasia,Animation|Children|Fantasy|Musical
982,1283,High Noon,Drama|Western
983,1284,The Big Sleep,Crime|Film-Noir|Mystery
984,1285,Heathers,Comedy
985,1286,Somewhere in Time,Drama|Romance
986,1287,Ben-Hur,Action|Adventure|Drama
987,1288,This Is Spinal Tap,Comedy
988,1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance),Documentary
989,1290,Some Kind of Wonderful,Drama|Romance
990,1291,Indiana Jones and the Last Crusade,Action|Adventure
991,1292,Being There,Comedy|Drama
992,1293,Gandhi,Drama
993,1295,The Unbearable Lightness of Being,Drama
994,1296,A Room with a View,Drama|Romance
995,1297,Real Genius,Comedy
996,1298,Pink Floyd: The Wall,Drama|Musical
997,1299,The Killing Fields,Drama|War
998,1300,My Life as a Dog (Mitt liv som hund),Comedy|Drama
999,1301,Forbidden Planet,Drama|Sci-Fi
1000,1302,Field of Dreams,Children|Drama|Fantasy
1001,1303,The Man Who Would Be King,Adventure|Drama
1002,1304,Butch Cassidy and the Sundance Kid,Action|Western
1003,1305,"Paris, Texas",Drama|Romance
1004,1306,Until the End of the World (Bis ans Ende der Welt),Adventure|Drama|Sci-Fi
1005,1307,When Harry Met Sally...,Comedy|Romance
1006,1310,Hype!,Documentary
1007,1312,Female Perversions,Drama
1008,1318,Blue Juice,Comedy|Drama
1009,1320,Alien³ (a.k.a. Alien 3),Action|Horror|Sci-Fi|Thriller
1010,1321,"American Werewolf in London, An",Comedy|Horror|Thriller
1011,1322,Amityville 1992: It's About Time,Horror
1012,1323,Amityville 3-D,Horror
1013,1324,Amityville: Dollhouse,Horror
1014,1325,Amityville: A New Generation,Horror
1015,1326,Amityville II: The Possession,Horror
1016,1327,The Amityville Horror,Drama|Horror|Mystery|Thriller
1017,1328,The Amityville Curse,Horror
1018,1329,Blood for Dracula (Andy Warhol's Dracula),Horror
1019,1330,April Fool's Day,Horror
1020,1331,Audrey Rose,Horror
1021,1332,The Believers,Horror|Thriller
1022,1333,The Birds,Horror|Thriller
1023,1334,The Blob,Horror|Sci-Fi
1024,1335,Blood Beach,Horror|Mystery
1025,1336,Body Parts,Horror|Thriller
1026,1337,The Body Snatcher,Drama|Horror|Thriller
1027,1339,Dracula (Bram Stoker's Dracula),Fantasy|Horror|Romance|Thriller
1028,1340,The Bride of Frankenstein (Bride of Frankenstein),Drama|Horror|Sci-Fi
1029,1341,Burnt Offerings,Horror
1030,1342,Candyman,Horror|Thriller
1031,1343,Cape Fear,Thriller
1032,1344,Cape Fear,Crime|Drama|Thriller
1033,1345,Carrie,Drama|Fantasy|Horror|Thriller
1034,1346,Cat People,Drama|Fantasy|Horror
1035,1347,A Nightmare on Elm Street,Horror|Thriller
1036,1348,"Nosferatu (Nosferatu, eine Symphonie des Grauens)",Horror
1037,1349,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice),Horror
